"posicion","jugador","puntuacion","url"
"95"," Nefastix13","197.4803 SP","https://www.thehunter.com/#leaderboards/score/0"
"95"," logibear1","197.4803 SP","https://www.thehunter.com/#leaderboards/score/0"
"98"," conq","197.3624 SP","https://www.thehunter.com/#leaderboards/score/0"
"99"," Tradguy","197.3226 SP","https://www.thehunter.com/#leaderboards/score/0"
"100"," Hieronymus","197.2836 SP","https://www.thehunter.com/#leaderboards/score/0"
"1"," SneakerDK","221.2600 SP","https://www.thehunter.com/#leaderboards/score/106"
"2"," Drexington","204.7243 SP","https://www.thehunter.com/#leaderboards/score/106"
"3"," Pongokong","188.9763 SP","https://www.thehunter.com/#leaderboards/score/106"
"4"," CAMPER_18","186.3780 SP","https://www.thehunter.com/#leaderboards/score/106"
"5"," xShadowxLord","185.1966 SP","https://www.thehunter.com/#leaderboards/score/106"
"6"," Sema37","184.9213 SP","https://www.thehunter.com/#leaderboards/score/106"
"7"," DeerHunter94724745","181.1028 SP","https://www.thehunter.com/#leaderboards/score/106"
"8"," Robert0000","180.0392 SP","https://www.thehunter.com/#leaderboards/score/106"
"9"," Vswill","178.4253 SP","https://www.thehunter.com/#leaderboards/score/106"
"10"," Dgomes23","178.3073 SP","https://www.thehunter.com/#leaderboards/score/106"
"11"," DAMIAN_RZEPEK","177.5591 SP","https://www.thehunter.com/#leaderboards/score/106"
"12"," burak_king_290","177.3228 SP","https://www.thehunter.com/#leaderboards/score/106"
"13"," TyT_Oleney_Net","177.1656 SP","https://www.thehunter.com/#leaderboards/score/106"
"14"," klikion12","177.1652 SP","https://www.thehunter.com/#leaderboards/score/106"
"15"," MissRenva","176.1417 SP","https://www.thehunter.com/#leaderboards/score/106"
"16"," Mixizers","175.2756 SP","https://www.thehunter.com/#leaderboards/score/106"
"17"," treylon","175.0788 SP","https://www.thehunter.com/#leaderboards/score/106"
"18"," laxsaa","173.8980 SP","https://www.thehunter.com/#leaderboards/score/106"
"19"," Zoulou29","172.4407 SP","https://www.thehunter.com/#leaderboards/score/106"
"20"," Mirko_killer","169.2913 SP","https://www.thehunter.com/#leaderboards/score/106"
"21"," Bullseye_snow_3209","166.5354 SP","https://www.thehunter.com/#leaderboards/score/106"
"22"," cdkcrkdsk2","166.3385 SP","https://www.thehunter.com/#leaderboards/score/106"
"23"," yusmart23","165.9057 SP","https://www.thehunter.com/#leaderboards/score/106"
"24"," Kopskoot","165.6694 SP","https://www.thehunter.com/#leaderboards/score/106"
"25"," zmeya109","164.8032 SP","https://www.thehunter.com/#leaderboards/score/106"
"25"," le_dunkerquois_59","164.8032 SP","https://www.thehunter.com/#leaderboards/score/106"
"27"," isacft1","164.4091 SP","https://www.thehunter.com/#leaderboards/score/106"
"28"," nicolachi","164.2518 SP","https://www.thehunter.com/#leaderboards/score/106"
"29"," Aratz","163.9374 SP","https://www.thehunter.com/#leaderboards/score/106"
"30"," zaharr","163.9370 SP","https://www.thehunter.com/#leaderboards/score/106"
"31"," 76eightbelt","163.8581 SP","https://www.thehunter.com/#leaderboards/score/106"
"32"," tinyHun2005","163.3465 SP","https://www.thehunter.com/#leaderboards/score/106"
"33"," ApolloCreed33","163.1496 SP","https://www.thehunter.com/#leaderboards/score/106"
"34"," BossHogleg","163.0709 SP","https://www.thehunter.com/#leaderboards/score/106"
"35"," Helical_Distortion","162.6774 SP","https://www.thehunter.com/#leaderboards/score/106"
"36"," joel467","162.2442 SP","https://www.thehunter.com/#leaderboards/score/106"
"37"," ROBENS","162.2050 SP","https://www.thehunter.com/#leaderboards/score/106"
"38"," Ogruls","162.1259 SP","https://www.thehunter.com/#leaderboards/score/106"
"39"," Lor45","161.8111 SP","https://www.thehunter.com/#leaderboards/score/106"
"40"," sieamtheking","161.8110 SP","https://www.thehunter.com/#leaderboards/score/106"
"41"," Matty2483","161.4962 SP","https://www.thehunter.com/#leaderboards/score/106"
"42"," Tatsuo_Jabs","160.9841 SP","https://www.thehunter.com/#leaderboards/score/106"
"43"," Herotoo","160.9059 SP","https://www.thehunter.com/#leaderboards/score/106"
"44"," tyfawod","160.7876 SP","https://www.thehunter.com/#leaderboards/score/106"
"45"," UrBudJoe","160.5119 SP","https://www.thehunter.com/#leaderboards/score/106"
"46"," Karadenez","160.1968 SP","https://www.thehunter.com/#leaderboards/score/106"
"47"," buckblaster3","160.1180 SP","https://www.thehunter.com/#leaderboards/score/106"
"48"," uliuli","159.9602 SP","https://www.thehunter.com/#leaderboards/score/106"
"49"," pavlepaja","159.8426 SP","https://www.thehunter.com/#leaderboards/score/106"
"50"," AndersonSR","159.6455 SP","https://www.thehunter.com/#leaderboards/score/106"
"51"," cheesekiller","159.2523 SP","https://www.thehunter.com/#leaderboards/score/106"
"52"," TapChan","159.1340 SP","https://www.thehunter.com/#leaderboards/score/106"
"53"," Chablau","159.0554 SP","https://www.thehunter.com/#leaderboards/score/106"
"54"," mwldmr","159.0157 SP","https://www.thehunter.com/#leaderboards/score/106"
"55"," Fitzyy","159.0156 SP","https://www.thehunter.com/#leaderboards/score/106"
"56"," elkinmx","158.6223 SP","https://www.thehunter.com/#leaderboards/score/106"
"57"," RIPeace","158.5828 SP","https://www.thehunter.com/#leaderboards/score/106"
"58"," MablesDad","158.5436 SP","https://www.thehunter.com/#leaderboards/score/106"
"59"," wambu","158.5435 SP","https://www.thehunter.com/#leaderboards/score/106"
"60"," Henning56","158.4255 SP","https://www.thehunter.com/#leaderboards/score/106"
"61"," lutiyGANGSTER","158.2681 SP","https://www.thehunter.com/#leaderboards/score/106"
"62"," Tro_f1m","158.2672 SP","https://www.thehunter.com/#leaderboards/score/106"
"63"," OnlyTz","158.1889 SP","https://www.thehunter.com/#leaderboards/score/106"
"64"," Piebald_Bigfoot_008","158.0711 SP","https://www.thehunter.com/#leaderboards/score/106"
"65"," Invincible_Woodsman_541","157.9921 SP","https://www.thehunter.com/#leaderboards/score/106"
"66"," Argylen","157.9136 SP","https://www.thehunter.com/#leaderboards/score/106"
"67"," white_Fox_140","157.7954 SP","https://www.thehunter.com/#leaderboards/score/106"
"68"," liboki","157.6775 SP","https://www.thehunter.com/#leaderboards/score/106"
"69"," morning_sound_721","157.4803 SP","https://www.thehunter.com/#leaderboards/score/106"
"70"," pekridakos1990","157.2440 SP","https://www.thehunter.com/#leaderboards/score/106"
"71"," FanePuscas","157.2049 SP","https://www.thehunter.com/#leaderboards/score/106"
"72"," NaZh","157.0475 SP","https://www.thehunter.com/#leaderboards/score/106"
"73"," _MoonSkite_","156.8110 SP","https://www.thehunter.com/#leaderboards/score/106"
"74"," Twifty2350","156.7323 SP","https://www.thehunter.com/#leaderboards/score/106"
"75"," futzie59x","156.6534 SP","https://www.thehunter.com/#leaderboards/score/106"
"76"," Wenrzoo","156.6144 SP","https://www.thehunter.com/#leaderboards/score/106"
"77"," Lord_Trevis","156.5356 SP","https://www.thehunter.com/#leaderboards/score/106"
"78"," SirBartholomew","156.4176 SP","https://www.thehunter.com/#leaderboards/score/106"
"79"," ErdemDogan","156.4171 SP","https://www.thehunter.com/#leaderboards/score/106"
"80"," Aleksi1235","156.3779 SP","https://www.thehunter.com/#leaderboards/score/106"
"81"," Donizetejr","155.9057 SP","https://www.thehunter.com/#leaderboards/score/106"
"82"," Nosutora","155.7089 SP","https://www.thehunter.com/#leaderboards/score/106"
"83"," seregal83","155.0389 SP","https://www.thehunter.com/#leaderboards/score/106"
"84"," sneaky14","154.7241 SP","https://www.thehunter.com/#leaderboards/score/106"
"85"," Gekko123","154.7240 SP","https://www.thehunter.com/#leaderboards/score/106"
"86"," Tungus1961","154.4881 SP","https://www.thehunter.com/#leaderboards/score/106"
"87"," Silent_term_537","154.3705 SP","https://www.thehunter.com/#leaderboards/score/106"
"88"," blackpigg","154.2914 SP","https://www.thehunter.com/#leaderboards/score/106"
"89"," kadirslu","154.0945 SP","https://www.thehunter.com/#leaderboards/score/106"
"90"," Ruedi_c","154.0156 SP","https://www.thehunter.com/#leaderboards/score/106"
"91"," JakePats03","153.9372 SP","https://www.thehunter.com/#leaderboards/score/106"
"92"," panos66789","153.8973 SP","https://www.thehunter.com/#leaderboards/score/106"
"93"," IDKWhoIAm2021","153.8583 SP","https://www.thehunter.com/#leaderboards/score/106"
"94"," Mapache01","153.1103 SP","https://www.thehunter.com/#leaderboards/score/106"
"95"," SixNetoPlay14","153.1102 SP","https://www.thehunter.com/#leaderboards/score/106"
"96"," Katz_The_Pale","153.1100 SP","https://www.thehunter.com/#leaderboards/score/106"
"97"," zrooo69","152.3227 SP","https://www.thehunter.com/#leaderboards/score/106"
"98"," Elijah32","151.9289 SP","https://www.thehunter.com/#leaderboards/score/106"
"99"," RhyGuy","150.6692 SP","https://www.thehunter.com/#leaderboards/score/106"
"100"," White_Lightnin","150.5905 SP","https://www.thehunter.com/#leaderboards/score/106"
"1"," pedro_41","196.3780 SP","https://www.thehunter.com/#leaderboards/score/6"
"2"," zralocak564","196.3385 SP","https://www.thehunter.com/#leaderboards/score/6"
"3"," chuck71","196.3384 SP","https://www.thehunter.com/#leaderboards/score/6"
"4"," fashylos","196.1812 SP","https://www.thehunter.com/#leaderboards/score/6"
"5"," rvb264","196.1809 SP","https://www.thehunter.com/#leaderboards/score/6"
"6"," duckhunter200982","196.1418 SP","https://www.thehunter.com/#leaderboards/score/6"
"7"," Ricsi014","196.1416 SP","https://www.thehunter.com/#leaderboards/score/6"
"8"," jef11","196.1023 SP","https://www.thehunter.com/#leaderboards/score/6"
"9"," airuk1","196.0628 SP","https://www.thehunter.com/#leaderboards/score/6"
"10"," Trusty_Dart","196.0627 SP","https://www.thehunter.com/#leaderboards/score/6"
"11"," mcds3e10","195.9840 SP","https://www.thehunter.com/#leaderboards/score/6"
"12"," _MoonSkite_","195.9450 SP","https://www.thehunter.com/#leaderboards/score/6"
"13"," Diligent_Coyote_212","195.9059 SP","https://www.thehunter.com/#leaderboards/score/6"
"14"," Rocking_Leader_7f9b","195.9056 SP","https://www.thehunter.com/#leaderboards/score/6"
"15"," moudi_1","195.9055 SP","https://www.thehunter.com/#leaderboards/score/6"
"16"," Loic157121","195.9053 SP","https://www.thehunter.com/#leaderboards/score/6"
"17"," anarchy_fdr","195.9052 SP","https://www.thehunter.com/#leaderboards/score/6"
"18"," Vydma159","195.8662 SP","https://www.thehunter.com/#leaderboards/score/6"
"19"," BISAYA_AKO","195.8661 SP","https://www.thehunter.com/#leaderboards/score/6"
"20"," EnfalDuru","195.8265 SP","https://www.thehunter.com/#leaderboards/score/6"
"21"," Zenobios","195.7874 SP","https://www.thehunter.com/#leaderboards/score/6"
"22"," marc017","195.7872 SP","https://www.thehunter.com/#leaderboards/score/6"
"23"," Elijah32","195.7482 SP","https://www.thehunter.com/#leaderboards/score/6"
"24"," Nercly","195.7479 SP","https://www.thehunter.com/#leaderboards/score/6"
"24"," TapChan","195.7479 SP","https://www.thehunter.com/#leaderboards/score/6"
"26"," Soruyo","195.7085 SP","https://www.thehunter.com/#leaderboards/score/6"
"26"," Iconic_bread_3b66","195.7085 SP","https://www.thehunter.com/#leaderboards/score/6"
"28"," BCKidd","195.7083 SP","https://www.thehunter.com/#leaderboards/score/6"
"29"," Phenixsdad","195.6692 SP","https://www.thehunter.com/#leaderboards/score/6"
"30"," 13stalkerfox","195.6690 SP","https://www.thehunter.com/#leaderboards/score/6"
"31"," RIPeace","195.6688 SP","https://www.thehunter.com/#leaderboards/score/6"
"32"," TheBubb","195.6299 SP","https://www.thehunter.com/#leaderboards/score/6"
"33"," YTFire","195.6298 SP","https://www.thehunter.com/#leaderboards/score/6"
"33"," GoofyDeer","195.6298 SP","https://www.thehunter.com/#leaderboards/score/6"
"35"," zsakosember","195.5906 SP","https://www.thehunter.com/#leaderboards/score/6"
"36"," mip311","195.5905 SP","https://www.thehunter.com/#leaderboards/score/6"
"36"," Trackingmaster","195.5905 SP","https://www.thehunter.com/#leaderboards/score/6"
"38"," Tradguy","195.5904 SP","https://www.thehunter.com/#leaderboards/score/6"
"39"," FRENCOVIACK","195.5903 SP","https://www.thehunter.com/#leaderboards/score/6"
"40"," 38475","195.5511 SP","https://www.thehunter.com/#leaderboards/score/6"
"41"," Argylen","195.5509 SP","https://www.thehunter.com/#leaderboards/score/6"
"42"," DAN80","195.5120 SP","https://www.thehunter.com/#leaderboards/score/6"
"43"," iakut","195.5119 SP","https://www.thehunter.com/#leaderboards/score/6"
"43"," BodyaUkraine","195.5119 SP","https://www.thehunter.com/#leaderboards/score/6"
"43"," Castmaster01","195.5119 SP","https://www.thehunter.com/#leaderboards/score/6"
"46"," Robertasz","195.5118 SP","https://www.thehunter.com/#leaderboards/score/6"
"46"," Rado21","195.5118 SP","https://www.thehunter.com/#leaderboards/score/6"
"48"," SkogGangsMann","195.5117 SP","https://www.thehunter.com/#leaderboards/score/6"
"49"," Matyika05","195.5116 SP","https://www.thehunter.com/#leaderboards/score/6"
"49"," Horst5","195.5116 SP","https://www.thehunter.com/#leaderboards/score/6"
"49"," Misiunia2005","195.5116 SP","https://www.thehunter.com/#leaderboards/score/6"
"52"," semioldman","195.5114 SP","https://www.thehunter.com/#leaderboards/score/6"
"53"," kauapo","195.4725 SP","https://www.thehunter.com/#leaderboards/score/6"
"53"," OnlyTz","195.4725 SP","https://www.thehunter.com/#leaderboards/score/6"
"55"," naptracker","195.4724 SP","https://www.thehunter.com/#leaderboards/score/6"
"56"," Nafresno35","195.4722 SP","https://www.thehunter.com/#leaderboards/score/6"
"57"," DanTheMan7060","195.4332 SP","https://www.thehunter.com/#leaderboards/score/6"
"58"," cazador_jose","195.4331 SP","https://www.thehunter.com/#leaderboards/score/6"
"59"," 76eightbelt","195.4329 SP","https://www.thehunter.com/#leaderboards/score/6"
"60"," 1_eye_blind","195.4328 SP","https://www.thehunter.com/#leaderboards/score/6"
"60"," RafaelVM","195.4328 SP","https://www.thehunter.com/#leaderboards/score/6"
"62"," rafaelg123","195.3939 SP","https://www.thehunter.com/#leaderboards/score/6"
"63"," nebe1","195.3938 SP","https://www.thehunter.com/#leaderboards/score/6"
"64"," NicoGon","195.3937 SP","https://www.thehunter.com/#leaderboards/score/6"
"65"," JocoHobo","195.3936 SP","https://www.thehunter.com/#leaderboards/score/6"
"66"," Typical_Pintail_257","195.3544 SP","https://www.thehunter.com/#leaderboards/score/6"
"66"," ehr_LeftHandedDeye","195.3544 SP","https://www.thehunter.com/#leaderboards/score/6"
"68"," JackelGrifo","195.3541 SP","https://www.thehunter.com/#leaderboards/score/6"
"68"," Lilyput","195.3541 SP","https://www.thehunter.com/#leaderboards/score/6"
"70"," BrodieMi","195.3149 SP","https://www.thehunter.com/#leaderboards/score/6"
"70"," Louisy05","195.3149 SP","https://www.thehunter.com/#leaderboards/score/6"
"70"," Ra1nbow_Delux","195.3149 SP","https://www.thehunter.com/#leaderboards/score/6"
"73"," Wolfby","195.3148 SP","https://www.thehunter.com/#leaderboards/score/6"
"74"," Scorpio26","195.3147 SP","https://www.thehunter.com/#leaderboards/score/6"
"75"," cdkcrkdsk2","195.2756 SP","https://www.thehunter.com/#leaderboards/score/6"
"76"," lzlc","195.2755 SP","https://www.thehunter.com/#leaderboards/score/6"
"76"," Draeving","195.2755 SP","https://www.thehunter.com/#leaderboards/score/6"
"76"," Janek28","195.2755 SP","https://www.thehunter.com/#leaderboards/score/6"
"79"," GingerSnaps1775","195.2754 SP","https://www.thehunter.com/#leaderboards/score/6"
"79"," wellison","195.2754 SP","https://www.thehunter.com/#leaderboards/score/6"
"79"," grimreaper150","195.2754 SP","https://www.thehunter.com/#leaderboards/score/6"
"79"," hunter657712345678","195.2754 SP","https://www.thehunter.com/#leaderboards/score/6"
"83"," whiteox","195.2753 SP","https://www.thehunter.com/#leaderboards/score/6"
"84"," borodasolod","195.2752 SP","https://www.thehunter.com/#leaderboards/score/6"
"85"," Lor45","195.2751 SP","https://www.thehunter.com/#leaderboards/score/6"
"86"," aleksahunter69","195.2363 SP","https://www.thehunter.com/#leaderboards/score/6"
"87"," HXCLAN10","195.2361 SP","https://www.thehunter.com/#leaderboards/score/6"
"88"," Vosje","195.2360 SP","https://www.thehunter.com/#leaderboards/score/6"
"89"," ken5000","195.2358 SP","https://www.thehunter.com/#leaderboards/score/6"
"89"," TROPICIEL3","195.2358 SP","https://www.thehunter.com/#leaderboards/score/6"
"91"," Hardhand","195.1970 SP","https://www.thehunter.com/#leaderboards/score/6"
"92"," Turkey1887","195.1969 SP","https://www.thehunter.com/#leaderboards/score/6"
"93"," Tajmo","195.1968 SP","https://www.thehunter.com/#leaderboards/score/6"
"93"," Stinger017","195.1968 SP","https://www.thehunter.com/#leaderboards/score/6"
"93"," Basiniz","195.1968 SP","https://www.thehunter.com/#leaderboards/score/6"
"93"," Mapache01","195.1968 SP","https://www.thehunter.com/#leaderboards/score/6"
"93"," 1AlbatroS1","195.1968 SP","https://www.thehunter.com/#leaderboards/score/6"
"98"," Cybereric","195.1967 SP","https://www.thehunter.com/#leaderboards/score/6"
"98"," sononono","195.1967 SP","https://www.thehunter.com/#leaderboards/score/6"
"98"," bobbycarrot","195.1967 SP","https://www.thehunter.com/#leaderboards/score/6"
"1"," Sweetie64","198.0708 SP","https://www.thehunter.com/#leaderboards/score/44"
"2"," JackemUp24","196.7716 SP","https://www.thehunter.com/#leaderboards/score/44"
